m,ef_construct,parallel_search,ef_search,dataset,dataset_size,qdrant_total_time,milvus_total_time,qdrant_mean_time,milvus_mean_time,qdrant_mean_precisions,milvus_mean_precisions,qdrant_std_time,milvus_std_time,qdrant_min_time,milvus_min_time,qdrant_max_time,milvus_max_time,qdrant_rps,milvus_rps,qdrant_p95_time,milvus_p95_time,qdrant_p99_time,milvus_p99_time
64,256,100,64,random-match-keyword-100-angular-filters,0,7.795616399998835,,0.0058881959999929675,,1.0,,0.002014419244907338,,0.0021835999978065956,,0.02901420000125654,,1282.7722000278893,,0.009434670000518963,,0.011085317000579381,
64,256,100,64,random-match-keyword-100-angular-no-filters,0,20.681558500000392,,0.016054634530032853,,0.8868400000000002,,0.002134808063343491,,0.0064628000000084285,,0.07607840000127908,,483.5225546469242,,0.018351564999647955,,0.021523102999417464,
64,512,1,128,h-and-m-2048-angular-filters,0,80.96151790000295,50.25251130000106,0.007148953569986042,0.004096696129981865,0.9999680000000001,0.9993,0.002759091583725427,0.0020094333584342317,0.0017038000005413778,0.0020365000018500723,0.022115699997812044,0.05696409999654861,123.51547079874642,198.99503012498778,0.013309449996449969,0.006769520003217622,0.015542157001764282,0.010823708003372321
64,512,1,128,h-and-m-2048-angular-no-filters,0,63.37432089999493,61.827096200002416,0.005294764660001965,0.005027594370004226,0.9997699999999999,0.99961,0.0008505281481573188,0.0011001052006840237,0.003356000001076609,0.0033371000026818365,0.01898100000107661,0.023671199996897485,157.79261786142155,161.74138225174497,0.006593814989901148,0.007261239999570532,0.007426221998030088,0.00884972399537219
64,512,1,128,random-match-keyword-100-angular-filters,0,20.959774700000708,34.476880000000165,0.001993092140009321,0.0032998739499953446,1.0,0.5755560000000001,0.0004262801078384157,0.0012017057489892393,0.0011272999981883913,0.0017883999989862787,0.006679400001303293,0.05668120000154886,477.1043650578774,290.0494476298305,0.00256350999843562,0.004934849998608113,0.0028412020028190455,0.00620052999996915
64,512,1,128,random-match-keyword-100-angular-no-filters,0,54.16617649999898,49.71786520000023,0.0052829756400049515,0.004811991269991086,0.9698300000000001,0.9432900000000002,0.00030506143319541284,0.000529914029714245,0.004648900001484435,0.003928699999960372,0.009427700002561323,0.012496900000769529,184.61705525772504,201.1349433402453,0.005684605000533338,0.005798704999961046,0.006525913000259607,0.00667075500052306
64,512,1,256,h-and-m-2048-angular-filters,0,83.59714689999964,57.0063439000005,0.007426950909939478,0.004697975319979014,0.999976,0.999532,0.003322898109163131,0.0025567242035005825,0.0016640000030747615,0.0022027999948477373,0.02209679999941727,0.050220299999637064,119.62130731521464,175.41907296391116,0.014847760000702686,0.009183045000827403,0.01773261999762326,0.014136450998776135
64,512,1,256,h-and-m-2048-angular-no-filters,0,81.19655670000066,154.67633940000087,0.006989005780006118,0.013172750920018734,0.9998,0.9997,0.0012930389375820789,0.004475418157109788,0.0038321000029100105,0.003834299997834023,0.014084700000239536,0.04621629999746801,123.15793189294097,64.65112918233403,0.009034304990927921,0.01928388999876915,0.01020783899104572,0.02335974799694668
64,512,1,256,random-match-keyword-100-angular-filters,0,20.97060760000022,31.473622499999692,0.001994310940006835,0.003008910469993316,1.0,0.5755560000000001,0.00042897017049781095,0.00038352470918690223,0.001157700000476325,0.001852899998993962,0.00980350000099861,0.009633800000301562,476.8579046798765,317.72637547521254,0.0025518150001516914,0.0034945000006700866,0.002821313996901154,0.003846455999027968
64,512,1,256,random-match-keyword-100-angular-no-filters,0,78.17361990000063,66.98839570000018,0.007674135920000845,0.006530883099990751,0.9952,0.97829,0.00043091841524899185,0.0005723306628264354,0.006915500001923647,0.0057826000011118595,0.012645400001929374,0.013162699999156757,127.92039069947072,149.27958634483275,0.008198819998506223,0.007534505000421632,0.009728693001816283,0.0088919080001142
64,512,1,512,h-and-m-2048-angular-filters,0,88.85159720000229,68.16660260000208,0.007940573670060985,0.005763797930017608,0.999976,0.9997360000000001,0.00406466788498229,0.004716112457108079,0.0016637000007904135,0.002251300000352785,0.029936999999335967,0.06702819999918574,112.54721710280907,146.69940437958243,0.017251234996365376,0.014923515000191389,0.020699119001365035,0.02480230900000611
64,512,1,512,h-and-m-2048-angular-no-filters,0,104.81644819999929,113.57380839999678,0.009314215629984392,0.009995981209999446,0.9998199999999999,0.99975,0.0018999602121268079,0.0063468641836675515,0.004890199998044409,0.003497300000162795,0.021880300002521835,0.11214789999939967,95.40487367897731,88.04846945680377,0.012284134997025829,0.023299709997809257,0.013882758004619975,0.027493065004819087
64,512,1,512,random-match-keyword-100-angular-filters,0,21.027880900001037,73.65849479999997,0.0019998117000013735,0.007053855820011813,1.0,0.5755560000000001,0.00043720043696835685,0.002437200699179071,0.0011660999989544507,0.0018140000011044322,0.006496699999843258,0.05787170000076003,475.55909449722566,135.76166641949902,0.0025891050003338024,0.009300514999904407,0.002854443001488108,0.01016223199943852
64,512,1,512,random-match-keyword-100-angular-no-filters,0,117.44373160000032,97.92796610000005,0.011586962119994496,0.00961498264998827,0.9994,0.99156,0.0006520951517132861,0.0007073523737209327,0.010544900000240887,0.00863500000014028,0.018626299999596085,0.022087900000769878,85.14715824986587,102.11587555886138,0.01239266000138741,0.010732499998994172,0.014952401000773535,0.012692121001127833
64,512,1,64,h-and-m-2048-angular-filters,0,77.88650239999697,,0.006862451080034225,,0.999936,,0.0024839279571025616,,0.0016755000033299439,,0.021974200004478917,,128.39195100382872,,0.012451300003522191,,0.014339016993981204,
64,512,1,64,h-and-m-2048-angular-no-filters,0,51.13487390000955,,0.004171931899937044,,0.9995500000000002,,0.000596912105910484,,0.0028187999996589497,,0.011828699993202463,,195.56125276761722,,0.005077114995219745,,0.006140735002991279,
64,512,1,64,random-match-keyword-100-angular-filters,0,21.04999300000054,,0.0020039230300211786,,1.0,,0.0005483177335966808,,0.0011391999978513923,,0.021761699998023687,,475.059540399835,,0.002592315002948453,,0.003244940998374662,
64,512,1,64,random-match-keyword-100-angular-no-filters,0,40.15742979999777,,0.0038871527300008892,,0.8962800000000001,,0.00033666525192219224,,0.0034216000021842774,,0.027732599999580998,,249.01992109068084,,0.004243610000412445,,0.00472362699911173,
64,512,100,128,h-and-m-2048-angular-filters,0,32.38574360000348,26.771025300004112,0.01740005770999196,0.008109961680007109,0.9999680000000001,0.999108,0.007105185553583165,0.003825981252889134,0.002922300001955591,0.002772600004391279,0.06350430000020424,0.04894590000185417,308.7778413708841,373.53817748618184,0.030880364998665748,0.013911095000730709,0.038029109002236515,0.023260171998699675
64,512,100,128,h-and-m-2048-angular-no-filters,0,36.830118500001845,20.80940120000014,0.013411213159972976,0.006292205350039876,0.9997699999999999,0.99946,0.005881515704077159,0.0011202286788629407,0.005625200006761588,0.00381809999817051,0.06505740000284277,0.0370762000020477,271.5169108130754,480.55203049283,0.026239614992664407,0.008044149995839689,0.033585197997454096,0.009533134996745506
64,512,100,128,random-match-keyword-100-angular-filters,0,6.297269900001993,15.116181400000642,0.004720933319990581,0.011641537309996602,1.0,0.5755560000000001,0.0016009454254556053,0.0042651400474249986,0.002254499999253312,0.004358700000011595,0.04993370000011055,0.06942140000137442,1587.9897413952092,661.5427359187139,0.006836975000078381,0.019257000000106918,0.0078094060018338496,0.025579426999665887
64,512,100,128,random-match-keyword-100-angular-no-filters,0,35.54874689999997,17.527593100001468,0.027968614380002327,0.013559481740005503,0.9698300000000001,0.9520800000000001,0.0018994562152836545,0.002876798913219177,0.009889699998893775,0.0070770000002085,0.07921319999877596,0.03222230000028503,281.3038678446359,570.5289906575457,0.030660305001765663,0.018890714998542533,0.034792671001596324,0.02267953899965509
64,512,100,256,h-and-m-2048-angular-filters,0,37.052391199998965,28.995129599999927,0.02060300350996331,0.009568505329989421,0.999976,0.999532,0.008859769678189428,0.005754563442835122,0.003042299998924136,0.0028663000048254617,0.09220230000209995,0.07251389999873936,269.8881145355142,344.88550794406603,0.03721902999677695,0.019842799998150435,0.04593998700052908,0.03237270299730886
64,512,100,256,h-and-m-2048-angular-no-filters,0,49.81060380001145,23.299772300000768,0.037541068659994924,0.008544421740028337,0.9998,0.9996799999999999,0.005809152121973564,0.001810264074839094,0.008838699999614619,0.0043488000010256656,0.08671770000364631,0.07587710000370862,200.76046538503718,429.1887436170211,0.04677898500231093,0.0115990150039579,0.053201613991113894,0.013466769994047358
64,512,100,256,random-match-keyword-100-angular-filters,0,6.141791900001408,15.384538399999656,0.0045999849900079425,0.011441014620005626,1.0,0.5755560000000001,0.0013542662018947512,0.0042560420221919686,0.0021011999997426756,0.004073600000992883,0.041920800002117176,0.07339779999892926,1628.1893237049774,650.0032526162906,0.006753549998211383,0.018640935001621974,0.007716865002512351,0.02454451999883532
64,512,100,256,random-match-keyword-100-angular-no-filters,0,59.59416170000259,27.73912670000027,0.04719490027997635,0.02173074279999473,0.9952,0.9803400000000001,0.002592898803852475,0.005174649644829345,0.023601599998073652,0.0063176000003295485,0.08774370000173803,0.08493590000034601,167.80167242455843,360.5016159358724,0.05082706000248436,0.030653630000961125,0.05801762999937638,0.03732469400021728
64,512,100,512,h-and-m-2048-angular-filters,0,40.21277050000208,32.12686739999481,0.023833534039962252,0.012653787760042178,0.999976,0.9997360000000001,0.011880972516149528,0.010545157675186675,0.0031751999995321967,0.0030966999984229915,0.08984929999860469,0.11046509999869158,248.67722058592017,311.26595305714795,0.0468545200048538,0.03395702499619801,0.05772030499632821,0.05427343000541445
64,512,100,512,h-and-m-2048-angular-no-filters,0,74.40888129999803,27.811077700003807,0.058356612330127976,0.014049874339972302,0.9998199999999999,0.9997300000000001,0.007753426931104069,0.0036299850276731763,0.015732800005935133,0.006269500001508277,0.10816029999114107,0.07023519999347627,134.39255940003315,359.5689497497837,0.07116515500019886,0.02049053499940783,0.08073806499669448,0.02414154299673101
64,512,100,512,random-match-keyword-100-angular-filters,0,6.548376899998402,14.980045500000415,0.0049139444499771345,0.011522056289995272,1.0,0.5755560000000001,0.0013059825026729252,0.004164563055369227,0.00218239999958314,0.004262899999957881,0.028078700001060497,0.06546030000026803,1527.0959739660739,667.5547147036184,0.0069195399995805925,0.019054285001038805,0.007884850001173619,0.024595731000645174
64,512,100,512,random-match-keyword-100-angular-no-filters,0,98.4042972999996,42.804713399998946,0.07823221145001262,0.033773170920013036,0.9994,0.99156,0.0038657536676145253,0.006180211150339497,0.01924979999967036,0.019461600000795443,0.12352559999999357,0.07061969999995199,101.62157826820884,233.61913223323313,0.08414951000104337,0.04562412000159383,0.09462819899817987,0.05309010300019509
64,512,100,64,h-and-m-2048-angular-filters,0,28.93395430000237,,0.015208173260041076,,0.999936,,0.006042808873746511,,0.002631499999552034,,0.05302819999633357,,345.6147022392712,,0.02694802999758394,,0.03411931199407264,
64,512,100,64,h-and-m-2048-angular-no-filters,0,29.89575780001178,,0.007718702539983496,,0.9995500000000002,,0.0020083193375781683,,0.004436499992152676,,0.051134499997715466,,334.4956186391121,,0.010057884997513608,,0.015170591993373847,
64,512,100,64,random-match-keyword-100-angular-filters,0,6.291987100001279,,0.004709748360019148,,1.0,,0.0016180407042324157,,0.001987599996937206,,0.04652429999987362,,1589.3230296034726,,0.006847200002084719,,0.00776862899965636,
64,512,100,64,random-match-keyword-100-angular-no-filters,0,21.809728500000347,,0.01694790783001772,,0.8962800000000001,,0.0018053058531373439,,0.008287399999971967,,0.06015539999862085,,458.5109805470454,,0.01914779000071576,,0.022358609000621078,
